userid	timestamp	artid	artname	traid	traname
user_000705	2009-04-15T07:14:46Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	27ae9c34-36c7-43f6-8f7d-fe775b151bc1	A Day In The Life
user_000705	2009-04-15T07:13:28Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	2f87472d-2c3c-42ba-ba35-d76b58362375	Sgt. Pepper'S Lonely Hearts Club Band (Reprise)
user_000705	2009-04-15T07:03:18Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	27ae9c34-36c7-43f6-8f7d-fe775b151bc1	A Day In The Life
user_000705	2009-04-15T07:02:00Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	2f87472d-2c3c-42ba-ba35-d76b58362375	Sgt. Pepper'S Lonely Hearts Club Band (Reprise)
user_000705	2009-04-15T06:59:19Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	080cc0fd-06b6-4bfc-9b5e-fec343a8809a	Good Morning Good Morning
user_000705	2009-04-15T06:56:37Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	02db3c22-a025-445e-92c7-136c2d8048c4	Lovely Rita
user_000705	2009-04-15T06:54:00Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	4e85ecce-1205-40d5-acc8-acadc211069a	When I'M Sixty-Four
user_000705	2009-04-15T06:48:55Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	6b86d6b0-61d3-445f-abae-c0fe3ba0c38e	Within You Without You
user_000705	2009-04-15T06:46:18Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	dcaa123b-3510-4109-9646-4764bfb4f87e	Being For The Benefit Of Mr. Kite!
user_000705	2009-04-15T06:42:43Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	2a9ec603-283d-422e-87d9-4f2fcb87090e	She'S Leaving Home
user_000705	2009-04-15T06:40:07Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	9beaa353-e0fe-4a7e-bc57-bdc7faecd815	Fixing A Hole
user_000705	2009-04-15T06:37:20Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	da159d43-b906-46ee-a364-f21c1e11bcf4	Getting Better
user_000705	2009-04-15T06:33:52Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	eb9bf15c-29e8-4c6b-bfa1-9b2a5b33a5b6	Lucy In The Sky With Diamonds
user_000705	2009-04-15T06:31:09Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	089ebac6-28c9-465a-9a44-d739fabcdb56	With A Little Help From My Friends
user_000705	2009-04-15T06:29:06Z	b10bbbfc-cf9e-42e0-be17-e2c3e1d2600d	The Beatles	69ee2ff3-a23a-4faa-b847-370d35ed59f6	Sgt. Pepper'S Lonely Hearts Club Band
user_000705	2009-04-15T05:23:34Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who		Baba O'Riley (Bonus Track)
user_000705	2009-04-15T05:17:57Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	6f6892c2-b878-4b6b-8c0c-f151d71c7c9c	You Better, You Bet
user_000705	2009-04-15T05:13:38Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	f7e9695c-3d3f-48fc-ba68-3002309146ef	Join Together
user_000705	2009-04-15T05:10:58Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	b38b29ce-d8c2-4c32-a43b-21b4aa6730be	Squeeze Box
user_000705	2009-04-15T05:07:28Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	4c66d443-dd71-4d6b-acb6-a6f9991de371	See Me, Feel Me
user_000705	2009-04-15T05:04:48Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	0c16af03-b200-45af-8786-336a68a4305c	I'M Free
user_000705	2009-04-15T05:01:49Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	1e6fda52-615c-42bb-862d-6967800ab1cf	Pinball Wizard
user_000705	2009-04-15T04:59:45Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	f7b8fdcf-d049-4b8f-aede-14e233950df2	I Can'T Explain
user_000705	2009-04-15T04:56:26Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	f9fadde6-55cf-4289-8570-6cf4889619fd	Magic Bus
user_000705	2009-04-15T04:52:48Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	b32f9294-2c66-4980-ba59-2079e7dc866d	Won'T Get Fooled Again (Extended Version)
user_000705	2009-04-15T04:47:45Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	2f2ea311-c606-4a34-bfe1-e6dd6c8c3c6c	Who Are You
user_000705	2009-04-15T04:43:39Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	d7ce8226-b27c-4020-9ebb-b561f2e5784d	I Can See For Miles
user_000705	2009-04-15T04:40:57Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	dde70cdb-6cf2-4b3a-b3da-55823d5fdda9	Pictures Of Lily
user_000705	2009-04-15T04:11:23Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	b29db8dd-4ed4-439d-8365-d3839b3650ee	Happy Jack Jingle
user_000705	2009-04-15T04:08:45Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who		I'M A Boy (Mono)
user_000705	2009-04-15T04:04:59Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who		Substitute (Mono)
user_000705	2009-04-15T04:02:14Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	9dd95fb1-a13a-4f17-b363-75855983dd74	The Kids Are Alright
user_000705	2009-04-15T03:59:35Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	cf949534-75e7-4b87-8c50-71940160bd50	Anyway, Anyhow, Anywhere
user_000705	2009-04-15T03:56:19Z	9fdaa16b-a6c4-4831-b87c-bc9ca8ce7eaa	The Who	ecaa1e44-f5ae-463a-a260-b04f8cfe984e	My Generation
user_000705	2009-04-15T03:51:51Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	0291c296-27a8-410c-beac-7b5915bc8036	Force Ten
user_000705	2009-04-15T03:46:43Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	88b1e64a-ba14-40ee-a79a-530f4b642368	Manhattan Project
user_000705	2009-04-15T03:41:08Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	224074ae-a237-4a46-b00d-426e4c975668	The Big Money
user_000705	2009-04-14T16:50:51Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	413216f6-2dfc-49b2-8e81-1dc319639f46	Red Sector A
user_000705	2009-04-14T16:45:53Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	d841351f-4bcc-4e72-a875-c44bcb6cc22a	Distant Early Warning
user_000705	2009-04-14T16:42:11Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	30f3ff09-8f22-4e3d-922a-26a9469a64db	New World Man
user_000705	2009-04-14T16:36:37Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	423acefa-7d2d-4d9e-b64b-65e40cc844e1	Subdivisions
user_000705	2009-04-14T16:32:50Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	d7560e08-a801-44ac-b1ad-0579f6e73c7a	A Passage To Bangkok (Live)
user_000705	2009-04-14T16:28:28Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	9db222a4-328b-444a-9ace-fe8f2c951dc3	Limelight
user_000705	2009-04-14T16:22:19Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	7e73d1ae-36fa-47a7-9f1d-c9141bcc27e4	Red Barchetta
user_000705	2009-04-14T16:17:42Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	a399810e-f2ab-4def-9f07-70f875fada32	Tom Sawyer
user_000705	2009-04-14T15:09:14Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	61d807fa-7332-471e-9efd-5208d61b0135	Allison
user_000705	2009-04-14T15:06:00Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	cbec6fa8-a950-471d-b92e-f0c39255f488	Here Comes Your Man
user_000705	2009-04-14T13:33:51Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	9cc46a33-d2dc-45cf-a22d-6275ff1e882e	Gouge Away
user_000705	2009-04-14T13:30:52Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	1fcb34f6-db41-4440-833e-934b86124000	Monkey Gone To Heaven
user_000705	2009-04-14T13:27:22Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	4d8f4cd0-93e5-4177-8b5e-934922290bbb	Into The White
user_000705	2009-04-14T13:24:51Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	d6a25e6b-1b4f-4808-a65e-63a8468c5e2a	Dead
user_000705	2009-04-14T13:22:51Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies		Hangwire
user_000705	2009-04-14T13:21:10Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	37e573e6-c9b5-49f3-a877-67e6b9bf8fde	Isla De Encanta
user_000705	2009-04-14T13:19:48Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	e3f6af35-e471-4e85-8561-b6dc65dcbceb	Broken Face
user_000705	2009-04-14T13:17:56Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	c8a2f23e-8a8c-4a97-a418-8844969f9345	Rock Music
user_000705	2009-04-14T13:15:00Z	b6b2bb8d-54a9-491f-9607-7b546023b433	Pixies	b47b229b-b4fd-4976-b131-d9c3ac95992a	Debaser
user_000705	2009-04-14T07:29:19Z	678d88b2-87b0-403b-b63d-5da7465aecc3	Led Zeppelin	eb0f5338-b5af-4d54-bbef-500eb4dd5f8c	Kashmir
user_000705	2009-04-14T07:24:50Z	e491fae8-3a5a-438e-8368-925753fb41a1	Ted Nugent	09eb6bd1-df49-439e-a1a5-81f540809f06	Motor City Madhouse
user_000705	2009-04-14T07:21:15Z	44c48a1b-defd-4222-bee6-03f9ee9a7be9	Creedence Clearwater Revisited	745c6c46-eaea-4ba7-8e88-08f46e2751c1	Long As I Can See The Light
user_000705	2009-04-14T07:17:25Z	aeee5fe5-38f5-41bc-8ab8-9f9aa23e4f68	Blackmore'S Night	d07dd036-fd89-49b2-9c82-b3c69082d54a	Streets Of London
user_000705	2009-04-14T07:13:45Z	d52ac009-4ed5-4d01-97d5-8280bb7dd460	Nino Rota	e8f522ee-0f39-4da4-8255-afc3d6b130e8	The Godfather Waltz
user_000705	2009-04-14T07:10:24Z	5d02f264-e225-41ff-83f7-d9b1f0b1874a	Simon & Garfunkel	9db47896-519e-424d-bdb3-2961e91a1997	Blessed
user_000705	2009-04-14T07:06:15Z	aa659468-db56-41c9-b6fe-61f4bb2ef1a6	Zack De La Rocha	e2534f00-d4ca-43d2-ba51-c1d69bcf45cf	We Want It All
user_000705	2009-04-14T07:02:44Z	fb147b8f-0144-4418-acaa-90b2d9779840	Pete Townshend	8169ad85-be48-448e-a7bd-dd6f203be066	Behind Blue Eyes
user_000705	2009-04-14T06:57:37Z	23466b9d-f57a-4e73-906f-c11dca8b3723	The Fireman	10bb2912-35f8-4b34-890e-b2b71f1fd9b1	Travelling Light
user_000705	2009-04-14T06:51:56Z	a3cb23fc-acd3-4ce0-8f36-1e5aa6a18432	U2	176ce892-5deb-457b-b3a2-d947c45ac712	Where The Streets Have No Name
user_000705	2009-04-14T06:48:20Z	e3434cc7-d348-491a-9dc8-325af3d9086d	Jane'S Addiction	b246b8f5-1792-4695-a7ca-ef5d2aa5781c	Ain'T No Right
user_000705	2009-04-14T06:39:20Z	b2d122f9-eadb-4930-a196-8f221eeb0c66	Rammstein	27af4ff5-0117-4475-98ad-764bd3b84a0b	Feuer Frei
user_000705	2009-04-14T06:36:58Z	411f15e4-fdad-4d09-beca-0201c2e56727	Oren Lavie	4ce48e58-bc5b-46ff-923f-91c89d04fed3	Don'T Let Your Hair Grow Too Long
user_000705	2009-04-14T06:32:45Z	985c5cc9-2dc1-49ac-8806-5b66586a2d58	Riverside	91beba36-8b72-490e-8b5c-ac9317759190	Embryonic
user_000705	2009-04-13T19:59:47Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	b7ba2ca1-2ea9-4dea-b05e-b59d0229337f	Pigs On The Wing, Part 2
user_000705	2009-04-13T19:49:23Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	431a85dd-e22b-4626-91c9-c0abb8058d3f	Sheep
user_000705	2009-04-13T19:38:01Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	1bf7458a-cc97-4b02-bbf0-70b33b8f8748	Pigs (Three Different Ones)
user_000705	2009-04-13T19:20:57Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	f072c8ff-b087-41da-a558-4c4c3350ee3c	Dogs
user_000705	2009-04-13T19:19:31Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	a66a317b-ce62-4bed-b8b8-fb268795c659	Pigs On The Wing, Part 1
user_000705	2009-04-13T19:12:40Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	b7ba2ca1-2ea9-4dea-b05e-b59d0229337f	Pigs On The Wing, Part 2
user_000705	2009-04-13T19:02:16Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	431a85dd-e22b-4626-91c9-c0abb8058d3f	Sheep
user_000705	2009-04-13T18:50:54Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	1bf7458a-cc97-4b02-bbf0-70b33b8f8748	Pigs (Three Different Ones)
user_000705	2009-04-13T18:33:48Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	f072c8ff-b087-41da-a558-4c4c3350ee3c	Dogs
user_000705	2009-04-13T18:32:23Z	83d91898-7763-47d7-b03b-b92132375c47	Pink Floyd	a66a317b-ce62-4bed-b8b8-fb268795c659	Pigs On The Wing, Part 1
user_000705	2009-04-13T17:45:23Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	a1426e07-0b6d-4267-a134-3d82e4f94ef7	Losing My Touch
user_000705	2009-04-13T17:40:14Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	9d7138d2-d7e0-4f1f-aa64-bca8c973496d	It'S Only Rock 'N Roll (But I Like It)
user_000705	2009-04-13T17:34:34Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	e39a7b9c-d3f5-4963-a763-ce534f64dec1	Emotional Rescue
user_000705	2009-04-13T17:30:00Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	b704cd65-d8d2-47cd-b346-56b3e18c43b8	Undercover Of The Night
user_000705	2009-04-13T17:26:13Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	03e22969-cedc-4fd5-9aeb-62be1aaa2530	Tumbling Dice
user_000705	2009-04-13T17:22:30Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	82825603-992d-4595-a80a-981b15952912	Stealing My Heart
user_000705	2009-04-13T17:17:59Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	daec0c96-9349-4395-a4e7-baaa7ee615c0	Anybody Seen My Baby
user_000705	2009-04-13T17:13:45Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	a4ae25ee-82c1-4dcb-a896-6b3edc0f3b2b	Keys To Your Love
user_000705	2009-04-13T17:09:06Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	87722e8b-38e7-4c35-a0bc-67b7bc801f9f	Mixed Emotions
user_000705	2009-04-13T17:05:15Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	d09c5f7a-8f8d-4851-a844-d40b9df25915	Love Is Strong
user_000705	2009-04-13T17:01:09Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	3bdf80e8-314f-4cfa-9c6e-4c18b4544b17	Fool To Cry
user_000705	2009-04-13T16:57:21Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	b57b5565-f9e0-4c79-b8d2-f4dc8bc388de	Shattered
user_000705	2009-04-13T16:53:45Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	b6c2bf51-1b8d-482c-85e0-3baa05423508	You Got Me Rocking
user_000705	2009-04-13T16:49:12Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	c6465eec-5ea7-4f94-8583-b58045f94b1a	Angie
user_000705	2009-04-13T16:46:07Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	f1c8fa33-fdae-40a0-917c-02f384388133	Happy
user_000705	2009-04-13T16:42:11Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	cfc1d7ea-3da9-4946-bcaa-090e9f7f83a0	Don'T Stop
user_000705	2009-04-13T16:37:44Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	55956d3e-c5d4-4332-a377-bf77c463656e	Beast Of Burden
user_000705	2009-04-13T16:32:56Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	a4cfa060-a5e3-47a2-baf8-d52aeb975cf7	Miss You
user_000705	2009-04-13T16:29:01Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	8d2338a2-4acc-4d99-b2a7-1151f428cab6	Brown Sugar
user_000705	2009-04-13T16:25:27Z	b071f9fa-14b0-4217-8e97-eb41da73f598	The Rolling Stones	0b095f1f-4927-4b86-a2f7-a1b1abf5bac7	Start Me Up
user_000705	2009-04-13T16:16:31Z	a693df4a-8762-4a45-b7fd-6695b558385e	Giacomo Puccini	4655c020-5adc-4ec5-9eae-7981d4665fff	Vissi D'Arte: From Tosca
user_000705	2009-04-13T16:11:04Z	534ee493-bfac-4575-a44a-0ae41e2c3fe4	Rush	197805ba-eac3-4849-b7e7-d1d79cb45e21	Freewill
user_000705	2009-04-13T16:06:03Z	5182c1d9-c7d2-4dad-afa0-ccfeada921a8	Black Sabbath	6f97b6f6-c17d-4757-94b0-5c0e4798e3f7	Hole In The Sky
user_000705	2009-04-13T16:02:24Z	74ba575f-3420-4d62-8e48-ac473d3c4282	Klaus Badelt	9dc937f6-ddd6-4c60-8d50-01a746b9d848	Blood Ritual
user_000705	2009-04-13T11:29:21Z	74ba575f-3420-4d62-8e48-ac473d3c4282	Klaus Badelt	6817a260-9ba5-4c1c-91ed-0d78db0b882c	One Last Shot
user_000705	2009-04-13T11:22:53Z	8e3fcd7d-bda1-4ca0-b987-b8528d2ee74e	Genesis	9cdce509-1a4b-491a-a507-c252f8e06890	Entangled
user_000705	2009-04-13T11:15:45Z	1932f5b6-0b7b-4050-b1df-833ca89e5f44	Marillion	f703b00d-0216-4e08-88cd-875c183d1e3c	Fantastic Place
user_000705	2009-04-13T11:12:37Z	e3bcf587-a354-4723-a2d3-1c679d6571ea	Bread		Diary (Lp Version)
user_000705	2009-04-13T11:06:07Z	f34877ca-f48c-4ebe-a25b-30c9007036e1	John Petrucci & Jordan Rudess	b4483e29-a989-4c47-b79d-289721e4d58c	In The Moment
user_000705	2009-04-13T11:01:08Z	5aef6fd1-1ba5-44e9-b4dd-a526ae5dd321	Wet Willie	80fc65a0-82c9-4e6d-a8d1-19a400f7631a	Walkin' By Myself
user_000705	2009-04-13T10:55:19Z	c14b4180-dc87-481e-b17a-64e4150f90f6	Opeth	690d3d65-6e66-4a59-a1e3-76e3aa3ee621	In My Time Of Need
user_000705	2009-04-13T10:48:51Z	618b6900-0618-4f1e-b835-bccb17f84294	Eric Clapton	6449f141-3455-404a-83b4-09d6ac744184	Layla
user_000705	2009-04-13T10:45:27Z	fbb375f9-48bb-4635-824e-4120273b3ba7	Regina Spektor	2aac4ad0-e778-49c1-aab8-9684c1b2cd2c	On The Radio
user_000705	2009-04-13T10:41:40Z	970fb29f-e288-403e-a388-d2a7889bfa47	Warren Zevon	6870597b-b8dd-4616-b155-9ac7edb40b83	Roland The Headless Thompson Gunner
user_000705	2009-04-13T10:38:35Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	e96ac616-031d-4c6e-9658-24cd9c6bfd69	Can'T Keep It In
user_000705	2009-04-13T10:33:59Z	1f43d76f-8edf-44f6-aaf1-b65f05ad9402	The Flaming Lips	591821c9-f231-4988-b1f5-2ffe2cd23350	Ego Tripping At The Gates Of Hell
user_000705	2009-04-13T10:25:53Z	109958eb-a335-4c5e-907e-597ff4c6af46	Creedence Clearwater Revival	289d3c2c-f169-4c3b-b09a-df41ab4f43e6	Ramble Tamble
user_000705	2009-04-13T10:21:14Z	94b0fb9d-a066-4823-b2ec-af1d324bcfcf	The Velvet Underground	3bf6116f-e05c-4cab-ab75-bbeba2b56d46	I Heard Her Call My Name
user_000705	2009-04-13T10:19:27Z	e605aaba-e920-456a-9c8a-0836c46d4764	Claude-Michel Schönberg	ca93d4a2-b1c8-4ab9-a361-2b564f014bb4	Work Song / Valjean Arrested / Valjean Forgiven
user_000705	2009-04-13T10:15:25Z	4bdcee62-4902-4773-8cd1-e252e2e31225	Alanis Morissette	89a24cee-d989-4e54-81d3-a18fb7bf3916	You Learn
user_000705	2009-04-13T08:38:45Z	abe2669a-a612-4bf6-9193-bb4f4b8a9088	Ben Folds Five	cfc2bcb7-d774-4a8f-b6e4-cf9bc0f918b7	Boxing
user_000705	2009-04-13T08:32:35Z	c1e5344e-1bff-4727-9417-a4f55e41b5ff	Loreena Mckennitt	c3ec7a87-1456-4329-adb8-a622a6bb6c6c	Skellig
user_000705	2009-04-13T08:27:11Z	c0f792c7-8334-46f4-822f-1c80abfc0d0d	The Contours	4e097edb-db34-4102-9155-a5722f332794	Do You Love Me
user_000705	2009-04-13T08:20:26Z	0c361ea5-98c6-4947-900b-201833f2dd84	Lee Ritenour	78fd3924-bb93-439c-985b-b13fe1d7d586	Povo
user_000705	2009-04-13T08:11:40Z	614e3804-7d34-41ba-857f-811bad7c2b7a	Dire Straits	14aa051a-051f-4faf-8a08-ed46dc32c65b	Walk Of Life
user_000705	2009-04-13T08:03:02Z	c45474e1-8c83-41eb-b200-962c863c8a2b	B.B. King & Eric Clapton	57523321-7083-44e7-9d8a-061a6af1914f	Three O'Clock Blues
user_000705	2009-04-13T07:59:16Z	5182c1d9-c7d2-4dad-afa0-ccfeada921a8	Black Sabbath	7ee3d39f-7230-4e64-87d4-c7ca4500c996	Supertzar
user_000705	2009-04-13T07:54:47Z	2ab30461-12e3-4c97-b716-c39f13015d29	Jonathan Larson	bd8bafff-0a16-4435-b934-0a70cbc8cafc	Seasons Of Love
user_000705	2009-04-13T06:49:01Z	7daac7f9-8fcc-485f-a14f-f8091d98cf25	Pat Metheny		Red Sky
user_000705	2009-04-13T06:46:52Z	109958eb-a335-4c5e-907e-597ff4c6af46	Creedence Clearwater Revival	e92e4c09-4023-4460-854a-643dbbe45eb6	Ooby Dooby
user_000705	2009-04-13T06:44:16Z	5d02f264-e225-41ff-83f7-d9b1f0b1874a	Simon & Garfunkel	1dcced4a-0e84-4083-b26b-5028ffa11918	Somewhere They Can'T Find Me
user_000705	2009-04-13T06:37:47Z	3f5be744-e867-42fb-8913-5fd69e4099b5	Chicago	ccc6f736-aef2-43a9-8e91-f74fd90384df	Beginnings
user_000705	2009-04-13T06:34:46Z	94b0fb9d-a066-4823-b2ec-af1d324bcfcf	The Velvet Underground	3ef09ef4-605d-4a9d-8801-27c7de94402f	Head Held High
user_000705	2009-04-13T06:30:42Z	60530915-9371-4b16-bc31-5c4456317ae0	Natalie Imbruglia	22ea4524-3dcb-44e6-a1bc-4edfd25ad988	Torn
user_000705	2009-04-13T06:26:56Z	e21857d5-3256-4547-afb3-4b6ded592596	Gorillaz	a252705e-7c52-439a-8750-5bafdf6996cd	Clint Eastwood
user_000705	2009-04-13T06:22:30Z	28503ab7-8bf2-4666-a7bd-2644bfc7cb1d	Dream Theater	e56ced10-af88-48ff-a4c6-20f366c55adf	Another Day
user_000705	2009-04-13T06:19:30Z	17d126de-97b6-458b-8b19-7615c19a0a79	Marek Grechuta	f2aef561-36b5-46a6-9871-1d8b62da7eef	W Dzikie Wino Zaplątani
user_000705	2009-04-13T06:15:06Z	6b064ead-91a4-4ac8-8076-b1febe4f4aac	Alison Krauss	18b321ce-f3f8-4563-ab82-acdd0180e8b4	When You Say Nothing At All
user_000705	2009-04-13T06:11:46Z	76c9a186-75bd-436a-85c0-823e3efddb7f	Janis Joplin	43ff323d-2470-463b-8e69-ed4f3cf76c34	Trust Me
user_000705	2009-04-13T06:05:21Z	2ad06109-0a52-4b7b-8b7a-ca7c10baf597	Rick Wakeman	3c2ccc7f-ad04-457e-9f78-d8d3fdd8442b	Standing Room Only
user_000705	2009-04-13T06:02:48Z	8dcd04e4-7695-4d80-bae9-1d7d680a38ef	Captain Beefheart & His Magic Band	551d0095-8d5e-41a8-af0e-a301f53af2f4	Ella Guru
user_000705	2009-04-13T05:58:34Z	9f870653-72b0-4c6d-8c59-439a95963e09	Cheap Trick	bf788396-de1f-43ff-9cd7-cb0b56312152	Surrender
user_000705	2009-04-13T05:54:50Z	86523090-6085-42c1-80b7-772f1bc80472	François Couperin		La Castelane
user_000705	2009-04-13T05:52:08Z	24e36781-1f4a-40af-bd18-c5de61f10c66	Girl Talk	10065674-25c3-449e-9a12-50c1d945de84	Once Again
user_000705	2009-04-13T05:47:37Z	c1d4f2ba-cf39-460c-9528-6b827d3417a1	Yes	d8bb0832-9bb3-42ef-a861-ae9bf07a2089	Owner Of A Lonely Heart
user_000705	2009-04-13T05:45:31Z	fd1a2d9d-9bb6-44de-83a3-41560658aba9	Bill Withers	da2c48eb-09af-4d74-96df-20b077c1c79f	Ain'T No Sunshine
user_000705	2009-04-13T05:42:58Z	21a16438-ceee-46a8-ae87-1d704ca2fb0a	Plbenjaminz	389be383-bc41-41cb-a82e-a5c4977770c6	Denadoro Climb
user_000705	2009-04-13T05:39:18Z	51b7f46f-6c0f-46f2-9496-08c9ec2624d4	Ben Folds	d1273c0e-2e5a-4628-a1d9-73652ab300c0	Songs Of Love
user_000705	2009-04-13T05:32:03Z	51086134-0896-4c00-b54a-c5c37aeaf2bf	Anton Maiden	f91d2afe-44cc-4645-8d06-e7c52a151353	Hallowed Be Thy Name
user_000705	2009-04-13T05:29:03Z	a47c3aa2-7d87-475c-a2c7-1e2047dafb09	Gnarls Barkley	aa6c54d3-226b-47d6-85b9-2adf3e22ebaf	Crazy
user_000705	2009-04-13T05:26:10Z	618b6900-0618-4f1e-b835-bccb17f84294	Eric Clapton	491ffbea-db4a-40bc-82af-e0eb408ee326	Alberta
user_000705	2009-04-13T05:23:07Z	5adb8b74-54b8-4700-836e-550b6a2a2f71	Cat Stevens	b90d39f0-eba1-4fd9-a91d-15fb44a11008	The First Cut Is The Deepest
user_000705	2009-04-13T05:18:54Z	c45474e1-8c83-41eb-b200-962c863c8a2b	B.B. King & Eric Clapton	48202995-4078-45cf-980e-cb65fc722f7b	Come Rain Or Come Shine
user_000705	2009-04-13T05:13:14Z	70248960-cb53-4ea4-943a-edb18f7d336f	Bruce Springsteen	50fe5560-3b67-4f0c-bed9-d3b6d59c677a	4Th Of July, Asbury Park (Sandy)
